NCM,CO_PAIS,vl_fob_total,kg_liq_total,ISO3
84069029,845,181,11,URY
84069029,850,4643,13,VEN
84069029,97,61320,45,BOL
84069090,149,585198,931,CAN
84069090,158,768469,1494,CHL
84069090,160,8932,112,CHN
84069090,169,992423,2665,COL
84069090,190,2924,8,KOR
84069090,196,221594,455,CRI
84069090,199,908545,1113,CUB
84069090,23,117477,1224,DEU
84069090,232,5282,106,DNK
84069090,239,362543,1476,ECU
84069090,240,19732,51,EGY
84069090,244,153806,399,ARE
84069090,246,13945,265,SVN
84069090,249,708460,5206,USA
84069090,275,60737,187,FRA
84069090,309,36947,400,GLP
84069090,317,994248,3553,GTM
84069090,337,13316,104,GUY
84069090,341,1067,4,HTI
84069090,345,397593,1609,HND
84069090,361,55713,81,IND
84069090,365,125477,215,IDN
84069090,372,611,2,IRN
84069090,386,3386,27,ITA
84069090,40,313709,1424,AGO
84069090,455,370883,1084,MYS
84069090,477,44284,203,MTQ
84069090,493,899484,3951,MEX
84069090,521,297772,1866,NIC
84069090,525,1135,6,NER
84069090,528,611707,1103,NGA
84069090,545,155,3,PNG
84069090,576,29928,34,PAK
84069090,580,27699,266,PAN
84069090,586,238979,1148,PRY
84069090,589,822841,2134,PER
84069090,611,3400,8,PRI
84069090,628,164797,707,GBR
84069090,63,821302,3247,ARG
84069090,647,228200,942,DOM
84069090,665,63229,295,ZWE
84069090,687,524737,1880,SLV
84069090,69,10200,66,AUS
84069090,754,25928,187,SWZ
84069090,756,109760,534,ZAF
84069090,764,1306,26,SWE
84069090,772,25271,97,TJK
84069090,776,17340,91,THA
84069090,780,124643,117,TZA
84069090,827,24939,192,TUR
84069090,845,434923,1455,URY
84069090,850,409545,1556,VEN
84069090,87,522,18,BEL
84069090,97,440737,2042,BOL
84071000,149,32376,200,CAN
84071000,23,3951,46,DEU
84071000,249,2330691,55706,USA
84071000,337,166,1,GUY
84071000,586,34300,225,PRY
84071000,72,1200,300,AUT
84072110,169,88,10,COL
84072110,245,150,10,ESP
84072110,249,264,8,USA
84072110,345,257,17,HND
84072110,40,760,60,AGO
84072110,575,1027,17,PLW
84072110,586,53974,1506,PRY
84072110,589,322,21,PER
84072110,845,2941,68,URY
84072110,97,1689,87,BOL
84072190,149,41989,600,CAN
84072190,158,147,2,CHL
84072190,163,284,2,CYP
84072190,177,6303,200,COG
84072190,244,106,1,ARE
84072190,249,12279,650,USA
84072190,331,4131,77,GNQ
84072190,337,97274,1771,GUY
84072190,351,209,3,HKG
84072190,399,7472,141,JPN
84072190,40,39638,685,AGO
84072190,434,7934,101,LBR
84072190,467,7009,50,MLT
84072190,476,11926,150,MHL
84072190,580,3207,55,PAN
84072190,586,308698,6553,PRY
84072190,607,13613,258,PRT
84072190,628,6060,50,GBR
84072190,63,28779,555,ARG
84072190,647,7918,430,DOM
84072190,741,942,50,SGP
84072190,77,185,6,BHS
84072190,827,6086,65,TUR
84072190,845,18995,646,URY
84072190,97,95142,1983,BOL
84072990,249,21739,531,USA
84072990,301,1,2,GRC
84072990,493,8750,334,MEX
84072990,573,12158,410,NLD
84072990,589,32721,762,PER
84072990,63,3936,35,ARG
84072990,845,1155,140,URY
84072990,87,5647,580,BEL
84073110,23,54515,3649,DEU
84073110,249,5616,460,USA
84073110,355,4500,329,HUN
84073110,493,89182,6033,MEX
84073110,63,1200,101,ARG
84073110,791,39662,3397,CZE
84073190,158,52520,3975,CHL
84073190,169,3841,294,COL
84073190,249,174,33,USA
84073190,586,19356,1260,PRY
84073190,589,15719,1274,PER
84073190,63,64763,5116,ARG
84073190,72,2805,225,AUT
84073190,767,2624,150,CHE
84073190,845,607,29,URY
84073200,158,208,61,CHL
84073200,161,2308,134,TWN
84073200,275,2574,135,FRA
84073200,399,35769,1993,JPN
84073200,586,2411,170,PRY
84073200,63,36818,2213,ARG
84073200,776,7780,281,THA
84073200,87,2097,556,BEL
84073310,23,235,34,DEU
84073310,361,8279,768,IND
84073310,399,15035,618,JPN
84073310,586,1722,135,PRY
84073310,72,1416,32,AUT
84073390,158,14090,745,CHL
84073390,160,5545,334,CHN
84073390,169,32277,2206,COL
84073390,190,149013,8738,KOR
84073390,196,1924,117,CRI
84073390,199,1768,82,CUB
84073390,200,1785,155,CUW
84073390,23,56728,3899,DEU
84073390,239,15956,789,ECU
84073390,245,77767,3004,ESP
84073390,249,22309,1251,USA
84073390,275,73456,11982,FRA
84073390,317,1372,50,GTM
84073390,355,6340,419,HUN
84073390,386,175050,10468,ITA
84073390,399,3591,356,JPN
84073390,493,370498,21298,MEX
84073390,586,21510,2895,PRY
84073390,589,10071,509,PER
84073390,603,46766,2770,POL
84073390,63,469074,29156,ARG
84073390,670,3494,131,ROU
84073390,756,1134,83,ZAF
84073390,791,2538,210,CZE
84073390,820,941,104,TUN
84073390,845,98507,6630,URY
84073390,97,2338,150,BOL
84073410,169,181,2,COL
84073410,23,324,320,DEU
84073410,249,18434,200,USA
84073410,399,289,130,JPN
84073410,586,1965,123,PRY
84073410,589,488,35,PER
84073410,756,372,6,ZAF
84073490,149,222939,6665,CAN
84073490,158,1053682,55255,CHL
84073490,160,15111,1400,CHN
84073490,169,1208738,90501,COL
84073490,190,99223,10715,KOR
84073490,196,69805,1776,CRI
84073490,199,29548,840,CUB
84073490,23,433268,34176,DEU
84073490,239,2689728,173022,ECU
84073490,240,3785,3182,EGY
84073490,245,16942,1626,ESP
84073490,249,3896873,209749,USA
84073490,253,1440,53,ETH
84073490,275,829315,82975,FRA
84073490,317,563,52,GTM
84073490,345,3414,141,HND
84073490,355,5090,190,HUN
84073490,361,14869,629,IND
84073490,386,982998,71583,ITA
84073490,399,635830,24258,JPN
84073490,493,4097766,248200,MEX
84073490,521,7938,280,NIC
84073490,528,979,99,NGA
84073490,573,312,48,NLD
84073490,580,15052,483,PAN
84073490,586,366392,24447,PRY
84073490,589,363975,17354,PER
84073490,59,161895,12904,DZA
84073490,603,241,155,POL
84073490,628,22985,1297,GBR
84073490,63,3528054,257479,ARG
84073490,647,1264,120,DOM
84073490,670,42234,3171,ROU
84073490,687,7018,177,SLV
84073490,756,1110618,65424,ZAF
84073490,764,479,86,SWE
84073490,77,2649,94,BHS
84073490,776,37977,1560,THA
84073490,791,1903,326,CZE
84073490,827,443579,38805,TUR
84073490,845,852064,48469,URY
84073490,850,1527590,93634,VEN
84073490,87,1595,290,BEL
84073490,97,63342,3108,BOL
84079000,127,768,80,CPV
84079000,158,268772,9762,CHL
84079000,160,5696,215,CHN
84079000,161,1168,50,TWN
84079000,163,29260,628,CYP
84079000,169,180503,6973,COL
84079000,190,4300,50,KOR
84079000,196,5607,255,CRI
84079000,199,9998,266,CUB
84079000,229,1058,75,BEN
84079000,23,115495,3409,DEU
84079000,235,7285,223,DMA
84079000,239,116207,4989,ECU
84079000,244,53775,1279,ARE
84079000,245,36928,1657,ESP
84079000,249,34344,1566,USA
84079000,253,4080,300,ETH
84079000,267,26975,905,PHL
84079000,289,25642,1391,GHA
84079000,301,1100,28,GRC
84079000,317,16577,2353,GTM
84079000,331,3144,187,GNQ
84079000,337,11021,848,GUY
84079000,341,669,13,HTI
84079000,345,23444,1376,HND
84079000,361,17997,582,IND
84079000,365,5721,123,IDN
84079000,383,161264,5202,ISR
84079000,386,76,3,ITA
84079000,391,15394,539,JAM
84079000,399,7419,483,JPN
84079000,40,16631,1736,AGO
84079000,431,146,4,LBN
84079000,455,41045,1291,MYS
84079000,477,282,30,MTQ
84079000,493,12994,890,MEX
84079000,505,253,15,MOZ
84079000,521,29599,1872,NIC
84079000,53,102621,3136,SAU
84079000,573,14533,404,NLD
84079000,580,72967,3672,PAN
84079000,586,334729,40234,PRY
84079000,589,321060,9475,PER
84079000,607,1115,87,PRT
84079000,628,731,180,GBR
84079000,63,176337,6101,ARG
84079000,647,27752,973,DOM
84079000,675,1145,21,RWA
84079000,687,7609,261,SLV
84079000,705,11169,218,VCT
84079000,72,3000,350,AUT
84079000,728,3877,470,SEN
84079000,741,19125,1247,SGP
84079000,750,572,64,LKA
84079000,756,146931,3712,ZAF
84079000,764,1500,72,SWE
84079000,770,6208,604,SUR
84079000,815,42051,1105,TTO
84079000,845,76268,4761,URY
84079000,850,459,69,VEN
84079000,870,818,13,FJI
84079000,97,26869,3333,BOL
84081090,149,58599,1787,CAN
